step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
45;0;0;45;0;55;55;11.05;0.80;62.27;0.00;10;0;0;329.00;0
46;0;0;46;1;56;56;10.03;0.72;62.22;0.00;10;0;0;330.00;0
46;0;0;46;0;56;56;10.55;0.76;62.22;0.00;10;0;0;331.00;0
46;0;0;46;0;56;56;10.92;0.79;62.22;0.00;10;0;0;332.00;0
46;0;0;46;0;56;56;10.73;0.77;62.22;0.00;10;0;0;333.00;0
46;0;0;46;0;56;56;11.28;0.81;62.22;0.00;10;0;0;334.00;0
46;0;0;46;0;56;56;11.66;0.84;62.22;0.00;10;0;0;335.00;0
46;0;0;46;1;57;57;10.76;0.77;62.22;0.00;11;0;0;336.00;0
46;0;0;46;0;57;57;11.15;0.80;62.22;0.00;11;0;0;337.00;0
47;0;1;47;0;57;57;10.02;0.72;62.21;0.00;10;0;0;338.00;0
47;0;0;47;0;57;57;9.56;0.69;62.21;0.00;10;0;0;339.00;0
47;0;0;47;0;57;57;9.45;0.68;62.21;0.00;10;0;0;340.00;0
47;0;0;47;0;57;57;9.88;0.71;62.21;0.00;10;0;0;341.00;0
47;0;0;47;1;58;58;9.64;0.69;62.21;0.00;11;0;0;342.00;0
47;0;0;47;0;58;58;9.84;0.71;62.21;0.00;11;0;0;343.00;0
47;0;0;47;0;58;58;10.31;0.74;62.21;0.00;11;0;0;344.00;0
47;0;0;47;0;58;58;10.16;0.73;62.21;0.00;11;0;0;345.00;0
47;0;0;47;0;58;58;10.26;0.74;62.21;0.00;11;0;0;346.00;0
47;0;0;47;0;58;58;10.62;0.76;62.21;0.00;11;0;0;347.00;0
48;0;0;48;1;59;59;10.19;0.73;62.29;0.00;11;0;0;348.00;0
48;0;0;48;0;59;59;10.56;0.76;62.29;0.00;11;0;0;349.00;0
48;0;0;48;0;59;59;10.89;0.78;62.29;0.00;11;0;0;350.00;0
48;0;0;48;0;59;59;10.63;0.77;62.29;0.00;11;0;0;351.00;0
48;0;0;48;0;59;59;10.34;0.74;62.29;0.00;11;0;0;352.00;0
48;0;0;48;0;59;59;10.63;0.77;62.29;0.00;11;0;0;353.00;0
48;0;0;48;1;60;60;10.33;0.74;62.29;0.00;12;0;0;354.00;0
48;0;1;48;0;60;60;10.92;0.79;62.29;0.00;12;0;0;355.00;0
49;0;0;49;0;60;60;11.01;0.79;62.41;0.00;11;0;0;356.00;0
49;0;0;49;0;60;60;11.12;0.80;62.41;0.00;11;0;0;357.00;0
49;0;0;49;0;60;60;10.90;0.78;62.41;0.00;11;0;0;358.00;0
49;0;0;49;0;60;60;10.80;0.78;62.41;0.00;11;0;0;359.00;0
49;0;0;49;1;61;61;9.71;0.70;62.41;0.00;12;0;0;360.00;0
49;0;0;49;0;61;61;10.08;0.73;62.41;0.00;12;0;0;361.00;0
50;0;0;50;0;61;61;10.26;0.74;62.52;0.00;11;0;0;362.00;0
50;0;0;50;0;61;61;10.33;0.74;62.52;0.00;11;0;0;363.00;0
50;0;0;50;0;61;61;10.68;0.77;62.52;0.00;11;0;0;364.00;0
50;0;0;50;0;61;61;10.87;0.78;62.52;0.00;11;0;0;365.00;0
50;0;0;50;1;62;62;10.32;0.74;62.52;0.00;12;0;0;366.00;0
50;0;0;50;0;62;62;10.63;0.77;62.52;0.00;12;0;0;367.00;0
50;0;0;50;0;62;62;11.01;0.79;62.52;0.00;12;0;0;368.00;0
50;0;0;50;0;62;62;11.24;0.81;62.52;0.00;12;0;0;369.00;0
51;0;0;51;0;62;62;11.51;0.83;62.67;0.00;11;0;0;370.00;0
52;0;0;52;0;62;62;11.72;0.84;62.71;0.00;10;0;0;371.00;0
52;0;0;52;1;63;63;10.41;0.75;62.71;0.00;11;0;0;372.00;0
52;0;0;52;0;63;63;10.39;0.75;62.71;0.00;11;0;0;373.00;0
53;0;0;53;0;63;63;10.05;0.72;62.70;0.00;10;0;0;374.00;0
53;0;0;53;0;63;63;10.34;0.74;62.70;0.00;10;0;0;375.00;0
53;0;0;53;0;63;63;10.38;0.75;62.70;0.00;10;0;0;376.00;0
53;0;0;53;0;63;63;11.05;0.80;62.70;0.00;10;0;0;377.00;0
53;0;0;53;1;64;64;10.52;0.76;62.70;0.00;11;0;0;378.00;0
54;0;0;54;0;64;64;10.89;0.78;62.67;0.00;10;0;0;379.00;0
54;0;0;54;0;64;64;11.60;0.84;62.67;0.00;10;0;0;380.00;0
54;0;1;54;0;64;64;11.43;0.82;62.67;0.00;10;0;0;381.00;0
54;0;0;54;0;64;64;11.26;0.81;62.67;0.00;10;0;0;382.00;0
54;0;0;54;0;64;64;11.03;0.79;62.67;0.00;10;0;0;383.00;0
55;0;0;55;1;65;65;10.27;0.74;62.62;0.00;10;0;0;384.00;0
55;0;0;55;0;65;65;10.70;0.77;62.62;0.00;10;0;0;385.00;0
55;0;0;55;0;65;65;11.33;0.82;62.62;0.00;10;0;0;386.00;0
55;0;1;55;0;65;65;11.86;0.85;62.62;0.00;10;0;0;387.00;0
55;0;0;55;0;65;65;11.91;0.86;62.62;0.00;10;0;0;388.00;0
55;0;0;55;0;65;65;11.65;0.84;62.62;0.00;10;0;0;389.00;0
55;0;0;55;1;66;66;10.69;0.77;62.62;0.00;11;0;0;390.00;0
56;0;0;56;0;66;66;9.81;0.71;62.59;0.00;10;0;0;391.00;0
56;0;0;56;0;66;66;9.49;0.68;62.59;0.00;10;0;0;392.00;0
56;0;1;56;0;66;66;9.52;0.69;62.59;0.00;10;0;0;393.00;0
56;0;0;56;0;66;66;10.07;0.73;62.59;0.00;10;0;0;394.00;0
56;0;0;56;0;66;66;10.93;0.79;62.59;0.00;10;0;0;395.00;0
56;0;0;56;1;67;67;10.71;0.77;62.59;0.00;11;0;0;396.00;0
56;0;0;56;0;67;67;11.10;0.80;62.59;0.00;11;0;0;397.00;0
56;0;0;56;0;67;67;11.75;0.85;62.59;0.00;11;0;0;398.00;0
56;0;0;56;0;67;67;11.35;0.82;62.59;0.00;11;0;0;399.00;0
56;0;0;56;0;67;67;10.89;0.78;62.59;0.00;11;0;0;400.00;0
57;0;0;57;0;67;67;10.67;0.77;62.63;0.00;10;0;0;401.00;0
57;0;0;57;1;68;68;10.46;0.75;62.63;0.00;11;0;0;402.00;0
58;0;0;58;0;68;68;10.57;0.76;62.60;0.00;10;0;0;403.00;0
58;0;0;58;0;68;68;11.11;0.80;62.60;0.00;10;0;0;404.00;0
58;0;0;58;0;68;68;11.11;0.80;62.60;0.00;10;0;0;405.00;0
58;0;0;58;0;68;68;11.49;0.83;62.60;0.00;10;0;0;406.00;0
58;0;0;58;0;68;68;11.33;0.82;62.60;0.00;10;0;0;407.00;0
58;0;0;58;1;69;69;10.18;0.73;62.60;0.00;11;0;0;408.00;0
59;0;0;59;0;69;69;10.07;0.72;62.58;0.00;10;0;0;409.00;0
59;0;0;59;0;69;69;10.48;0.75;62.58;0.00;10;0;0;410.00;0
59;0;0;59;0;69;69;10.20;0.73;62.58;0.00;10;0;0;411.00;0
59;0;0;59;0;69;69;10.40;0.75;62.58;0.00;10;0;0;412.00;0
59;0;0;59;0;69;69;11.00;0.79;62.58;0.00;10;0;0;413.00;0
59;0;0;59;1;70;70;10.52;0.76;62.58;0.00;11;0;0;414.00;0
59;0;0;59;0;70;70;11.11;0.80;62.58;0.00;11;0;0;415.00;0
59;0;0;59;0;70;70;11.65;0.84;62.58;0.00;11;0;0;416.00;0
60;0;0;60;0;70;70;11.28;0.81;62.58;0.00;10;0;0;417.00;0
60;0;0;60;0;70;70;11.26;0.81;62.58;0.00;10;0;0;418.00;0
60;0;0;60;0;70;70;11.18;0.80;62.58;0.00;10;0;0;419.00;0
61;0;0;61;1;71;71;9.75;0.70;62.54;0.00;10;0;0;420.00;0
61;0;0;61;0;71;71;10.47;0.75;62.54;0.00;10;0;0;421.00;0
61;0;0;61;0;71;71;11.14;0.80;62.54;0.00;10;0;0;422.00;0
61;0;0;61;0;71;71;11.22;0.81;62.54;0.00;10;0;0;423.00;0
61;0;0;61;0;71;71;10.87;0.78;62.54;0.00;10;0;0;424.00;0
61;0;0;61;0;71;71;11.50;0.83;62.54;0.00;10;0;0;425.00;0
62;0;0;62;1;72;72;10.22;0.74;62.50;0.00;10;0;0;426.00;0
62;0;0;62;0;72;72;10.78;0.78;62.50;0.00;10;0;0;427.00;0
62;0;1;62;0;72;72;10.50;0.76;62.50;0.00;10;0;0;428.00;0
62;0;0;62;0;72;72;10.65;0.77;62.50;0.00;10;0;0;429.00;0
62;0;0;62;0;72;72;11.22;0.81;62.50;0.00;10;0;0;430.00;0
62;0;0;62;0;72;72;11.14;0.80;62.50;0.00;10;0;0;431.00;0
62;0;0;62;1;73;73;10.04;0.72;62.50;0.00;11;0;0;432.00;0
63;0;0;63;0;73;73;10.09;0.73;62.48;0.00;10;0;0;433.00;0
63;0;1;63;0;73;73;10.75;0.77;62.48;0.00;10;0;0;434.00;0
63;0;0;63;0;73;73;11.42;0.82;62.48;0.00;10;0;0;435.00;0
63;0;0;63;0;73;73;11.65;0.84;62.48;0.00;10;0;0;436.00;0
63;0;0;63;0;73;73;11.50;0.83;62.48;0.00;10;0;0;437.00;0
64;0;0;64;1;74;74;9.81;0.71;62.44;0.00;10;0;0;438.00;0
64;0;0;64;0;74;74;9.50;0.68;62.44;0.00;10;0;0;439.00;0
64;0;1;64;0;74;74;9.91;0.71;62.44;0.00;10;0;0;440.00;0
64;0;0;64;0;74;74;10.38;0.75;62.44;0.00;10;0;0;441.00;0
64;0;0;64;0;74;74;10.35;0.75;62.44;0.00;10;0;0;442.00;0
64;0;0;64;0;74;74;11.33;0.82;62.44;0.00;10;0;0;443.00;0
64;0;0;64;1;75;75;10.79;0.78;62.44;0.00;11;0;0;444.00;0
64;0;0;64;0;75;75;11.34;0.82;62.44;0.00;11;0;0;445.00;0
64;0;0;64;0;75;75;10.87;0.78;62.44;0.00;11;0;0;446.00;0
64;0;0;64;0;75;75;10.64;0.77;62.44;0.00;11;0;0;447.00;0
65;0;0;65;0;75;75;10.61;0.76;62.46;0.00;10;0;0;448.00;0
65;0;0;65;0;75;75;11.07;0.80;62.46;0.00;10;0;0;449.00;0
65;0;0;65;1;76;76;10.55;0.76;62.46;0.00;11;0;0;450.00;0
65;0;0;65;0;76;76;11.07;0.80;62.46;0.00;11;0;0;451.00;0
65;0;0;65;0;76;76;10.84;0.78;62.46;0.00;11;0;0;452.00;0
65;0;0;65;0;76;76;10.81;0.78;62.46;0.00;11;0;0;453.00;0
65;0;0;65;0;76;76;10.66;0.77;62.46;0.00;11;0;0;454.00;0
65;0;0;65;0;76;76;11.11;0.80;62.46;0.00;11;0;0;455.00;0
65;0;0;65;1;77;77;10.33;0.74;62.46;0.00;12;0;0;456.00;0
66;0;0;66;0;77;77;10.60;0.76;62.53;0.00;11;0;0;457.00;0
66;0;0;66;0;77;77;10.54;0.76;62.53;0.00;11;0;0;458.00;0
66;0;0;66;0;77;77;10.42;0.75;62.53;0.00;11;0;0;459.00;0
66;0;0;66;0;77;77;10.36;0.75;62.53;0.00;11;0;0;460.00;0
66;0;0;66;0;77;77;10.84;0.78;62.53;0.00;11;0;0;461.00;0
67;0;1;67;1;78;78;10.38;0.75;62.58;0.00;11;0;0;462.00;0
67;0;0;67;0;78;78;10.77;0.78;62.58;0.00;11;0;0;463.00;0
67;0;0;67;0;78;78;11.37;0.82;62.58;0.00;11;0;0;464.00;0
67;0;0;67;0;78;78;11.31;0.81;62.58;0.00;11;0;0;465.00;0
68;0;0;68;0;78;78;10.94;0.79;62.60;0.00;10;0;0;466.00;0
68;0;0;68;0;78;78;10.99;0.79;62.60;0.00;10;0;0;467.00;0
68;0;0;68;1;79;79;10.58;0.76;62.60;0.00;11;0;0;468.00;0
69;0;0;69;0;79;79;10.82;0.78;62.58;0.00;10;0;0;469.00;0
69;0;0;69;0;79;79;10.54;0.76;62.58;0.00;10;0;0;470.00;0
69;0;0;69;0;79;79;10.36;0.75;62.58;0.00;10;0;0;471.00;0
69;0;0;69;0;79;79;10.56;0.76;62.58;0.00;10;0;0;472.00;0
69;0;0;69;0;79;79;11.07;0.80;62.58;0.00;10;0;0;473.00;0
70;0;0;70;1;80;80;10.25;0.74;62.54;0.00;10;0;0;474.00;0
70;0;0;70;0;80;80;10.95;0.79;62.54;0.00;10;0;0;475.00;0
70;0;0;70;0;80;80;11.45;0.82;62.54;0.00;10;0;0;476.00;0
70;0;0;70;0;80;80;11.97;0.86;62.54;0.00;10;0;0;477.00;0
70;0;0;70;0;80;80;11.92;0.86;62.54;0.00;10;0;0;478.00;0
70;0;0;70;0;80;80;11.11;0.80;62.54;0.00;10;0;0;479.00;0
70;0;0;70;1;81;81;10.36;0.75;62.54;0.00;11;0;0;480.00;0
71;0;0;71;0;81;81;10.50;0.76;62.52;0.00;10;0;0;481.00;0
71;0;0;71;0;81;81;11.20;0.81;62.52;0.00;10;0;0;482.00;0
71;0;0;71;0;81;81;11.26;0.81;62.52;0.00;10;0;0;483.00;0
71;0;0;71;0;81;81;11.58;0.83;62.52;0.00;10;0;0;484.00;0
71;0;0;71;0;81;81;11.44;0.82;62.52;0.00;10;0;0;485.00;0
71;0;0;71;1;82;82;10.13;0.73;62.52;0.00;11;0;0;486.00;0
71;0;0;71;0;82;82;10.63;0.77;62.52;0.00;11;0;0;487.00;0
72;0;0;72;0;82;82;10.59;0.76;62.51;0.00;10;0;0;488.00;0
72;0;0;72;0;82;82;10.37;0.75;62.51;0.00;10;0;0;489.00;0
72;0;0;72;0;82;82;10.57;0.76;62.51;0.00;10;0;0;490.00;0
72;0;0;72;0;82;82;10.94;0.79;62.51;0.00;10;0;0;491.00;0
72;0;0;72;1;83;83;10.65;0.77;62.51;0.00;11;0;0;492.00;0
72;0;0;72;0;83;83;11.26;0.81;62.51;0.00;11;0;0;493.00;0
72;0;0;72;0;83;83;11.79;0.85;62.51;0.00;11;0;0;494.00;0
73;0;0;73;0;83;83;12.27;0.88;62.52;0.00;10;0;0;495.00;0
73;0;0;73;0;83;83;11.65;0.84;62.52;0.00;10;0;0;496.00;0
73;0;0;73;0;83;83;11.32;0.82;62.52;0.00;10;0;0;497.00;0
74;0;0;74;1;84;84;10.05;0.72;62.49;0.00;10;0;0;498.00;0
74;0;0;74;0;84;84;10.59;0.76;62.49;0.00;10;0;0;499.00;0
74;0;0;74;0;84;84;10.70;0.77;62.49;0.00;10;0;0;500.00;0
74;0;0;74;0;84;84;10.80;0.78;62.49;0.00;10;0;0;501.00;0
74;0;0;74;0;84;84;11.23;0.81;62.49;0.00;10;0;0;502.00;0
74;0;0;74;0;84;84;11.05;0.80;62.49;0.00;10;0;0;503.00;0
74;0;0;74;1;85;85;10.58;0.76;62.49;0.00;11;0;0;504.00;0
74;0;0;74;0;85;85;10.42;0.75;62.49;0.00;11;0;0;505.00;0
74;0;0;74;0;85;85;10.65;0.77;62.49;0.00;11;0;0;506.00;0
75;0;0;75;0;85;85;10.24;0.74;62.49;0.00;10;0;0;507.00;0
75;0;0;75;0;85;85;10.65;0.77;62.49;0.00;10;0;0;508.00;0
75;0;0;75;0;85;85;11.29;0.81;62.49;0.00;10;0;0;509.00;0
75;0;0;75;1;86;86;10.78;0.78;62.49;0.00;11;0;0;510.00;0
75;0;0;75;0;86;86;11.41;0.82;62.49;0.00;11;0;0;511.00;0
76;0;0;76;0;86;86;11.83;0.85;62.49;0.00;10;0;0;512.00;0
76;0;0;76;0;86;86;11.57;0.83;62.49;0.00;10;0;0;513.00;0
76;0;0;76;0;86;86;11.26;0.81;62.49;0.00;10;0;0;514.00;0
76;0;0;76;0;86;86;11.23;0.81;62.49;0.00;10;0;0;515.00;0
77;0;0;77;1;87;87;10.38;0.75;62.45;0.00;10;0;0;516.00;0
77;0;0;77;0;87;87;10.86;0.78;62.45;0.00;10;0;0;517.00;0
77;0;0;77;0;87;87;11.03;0.79;62.45;0.00;10;0;0;518.00;0
77;0;0;77;0;87;87;10.94;0.79;62.45;0.00;10;0;0;519.00;0
77;0;0;77;0;87;87;10.94;0.79;62.45;0.00;10;0;0;520.00;0
77;0;0;77;0;87;87;11.05;0.80;62.45;0.00;10;0;0;521.00;0
77;0;1;77;1;88;88;10.82;0.78;62.45;0.00;11;0;0;522.00;0
77;0;0;77;0;88;88;11.38;0.82;62.45;0.00;11;0;0;523.00;0
78;0;0;78;0;88;88;11.65;0.84;62.45;0.00;10;0;0;524.00;0
78;0;0;78;0;88;88;11.39;0.82;62.45;0.00;10;0;0;525.00;0
78;0;0;78;0;88;88;11.11;0.80;62.45;0.00;10;0;0;526.00;0
78;0;0;78;0;88;88;11.31;0.81;62.45;0.00;10;0;0;527.00;0
78;0;1;78;1;89;89;11.08;0.80;62.45;0.00;11;0;0;528.00;0
79;0;0;79;0;89;89;11.38;0.82;62.43;0.00;10;0;0;529.00;0
79;0;0;79;0;89;89;11.73;0.84;62.43;0.00;10;0;0;530.00;0
79;0;0;79;0;89;89;11.85;0.85;62.43;0.00;10;0;0;531.00;0
79;0;0;79;0;89;89;11.36;0.82;62.43;0.00;10;0;0;532.00;0
80;0;0;80;0;89;89;10.75;0.77;62.39;0.00;9;0;0;533.00;0
80;0;1;80;1;90;90;10.05;0.72;62.39;0.00;10;0;0;534.00;0
80;0;0;80;0;90;90;10.84;0.78;62.39;0.00;10;0;0;535.00;0
80;0;0;80;0;90;90;11.05;0.80;62.39;0.00;10;0;0;536.00;0
80;0;0;80;0;90;90;10.66;0.77;62.39;0.00;10;0;0;537.00;0
80;0;0;80;0;90;90;10.87;0.78;62.39;0.00;10;0;0;538.00;0
80;0;0;80;0;90;90;11.48;0.83;62.39;0.00;10;0;0;539.00;0
80;0;0;80;1;91;91;11.06;0.80;62.39;0.00;11;0;0;540.00;0
81;0;0;81;0;91;91;11.41;0.82;62.37;0.00;10;0;0;541.00;0
81;0;0;81;0;91;91;11.38;0.82;62.37;0.00;10;0;0;542.00;0
81;0;0;81;0;91;91;10.95;0.79;62.37;0.00;10;0;0;543.00;0
81;0;0;81;0;91;91;10.87;0.78;62.37;0.00;10;0;0;544.00;0
81;0;1;81;0;91;91;11.36;0.82;62.37;0.00;10;0;0;545.00;0
82;0;0;82;1;92;92;10.35;0.75;62.34;0.00;10;0;0;546.00;0
82;0;0;82;0;92;92;11.15;0.80;62.34;0.00;10;0;0;547.00;0
82;0;0;82;0;92;92;11.49;0.83;62.34;0.00;10;0;0;548.00;0
82;0;0;82;0;92;92;11.33;0.82;62.34;0.00;10;0;0;549.00;0
82;0;0;82;0;92;92;11.29;0.81;62.34;0.00;10;0;0;550.00;0
82;0;1;82;0;92;92;11.24;0.81;62.34;0.00;10;0;0;551.00;0
83;0;0;83;1;93;93;10.37;0.75;62.31;0.00;10;0;0;552.00;0
83;0;0;83;0;93;93;10.84;0.78;62.31;0.00;10;0;0;553.00;0
83;0;0;83;0;93;93;10.63;0.77;62.31;0.00;10;0;0;554.00;0
83;0;0;83;0;93;93;10.46;0.75;62.31;0.00;10;0;0;555.00;0
83;0;0;83;0;93;93;11.00;0.79;62.31;0.00;10;0;0;556.00;0
83;0;0;83;0;93;93;11.28;0.81;62.31;0.00;10;0;0;557.00;0
83;0;0;83;1;94;94;10.79;0.78;62.31;0.00;11;0;0;558.00;0
83;0;0;83;0;94;94;11.41;0.82;62.31;0.00;11;0;0;559.00;0
84;0;0;84;0;94;94;11.39;0.82;62.31;0.00;10;0;0;560.00;0
84;0;0;84;0;94;94;11.07;0.80;62.31;0.00;10;0;0;561.00;0
84;0;0;84;0;94;94;10.88;0.78;62.31;0.00;10;0;0;562.00;0
85;0;0;85;0;94;94;10.89;0.78;62.27;0.00;9;0;0;563.00;0
85;0;0;85;1;95;95;10.33;0.74;62.27;0.00;10;0;0;564.00;0
85;0;0;85;0;95;95;10.84;0.78;62.27;0.00;10;0;0;565.00;0
85;0;0;85;0;95;95;10.32;0.74;62.27;0.00;10;0;0;566.00;0
85;0;0;85;0;95;95;10.20;0.73;62.27;0.00;10;0;0;567.00;0
85;0;0;85;0;95;95;10.36;0.75;62.27;0.00;10;0;0;568.00;0
85;0;1;85;0;95;95;10.84;0.78;62.27;0.00;10;0;0;569.00;0
85;0;0;85;1;96;96;10.28;0.74;62.27;0.00;11;0;0;570.00;0
86;0;0;86;0;96;96;10.78;0.78;62.26;0.00;10;0;0;571.00;0
86;0;0;86;0;96;96;11.19;0.81;62.26;0.00;10;0;0;572.00;0
86;0;0;86;0;96;96;10.67;0.77;62.26;0.00;10;0;0;573.00;0
86;0;0;86;0;96;96;10.57;0.76;62.26;0.00;10;0;0;574.00;0
86;0;1;86;0;96;96;11.00;0.79;62.26;0.00;10;0;0;575.00;0
87;0;0;87;1;97;97;10.41;0.75;62.23;0.00;10;0;0;576.00;0
87;0;0;87;0;97;97;11.00;0.79;62.23;0.00;10;0;0;577.00;0
87;0;0;87;0;97;97;11.31;0.81;62.23;0.00;10;0;0;578.00;0
87;0;0;87;0;97;97;11.29;0.81;62.23;0.00;10;0;0;579.00;0
87;0;0;87;0;97;97;11.60;0.84;62.23;0.00;10;0;0;580.00;0
87;0;1;87;0;97;97;12.02;0.87;62.23;0.00;10;0;0;581.00;0
88;0;0;88;1;98;98;10.43;0.75;62.20;0.00;10;0;0;582.00;0
88;0;0;88;0;98;98;10.64;0.77;62.20;0.00;10;0;0;583.00;0
88;0;0;88;0;98;98;10.70;0.77;62.20;0.00;10;0;0;584.00;0
88;0;0;88;0;98;98;10.64;0.77;62.20;0.00;10;0;0;585.00;0
88;0;0;88;0;98;98;11.03;0.79;62.20;0.00;10;0;0;586.00;0
88;0;0;88;0;98;98;11.49;0.83;62.20;0.00;10;0;0;587.00;0
89;0;0;89;1;99;99;10.82;0.78;62.18;0.00;10;0;0;588.00;0
89;0;0;89;0;99;99;11.19;0.81;62.18;0.00;10;0;0;589.00;0
89;0;0;89;0;99;99;10.88;0.78;62.18;0.00;10;0;0;590.00;0
89;0;0;89;0;99;99;10.39;0.75;62.18;0.00;10;0;0;591.00;0
89;0;0;89;0;99;99;10.02;0.72;62.18;0.00;10;0;0;592.00;0
89;0;0;89;0;99;99;10.38;0.75;62.18;0.00;10;0;0;593.00;0
90;0;0;90;1;100;100;9.40;0.68;62.16;0.00;10;0;0;594.00;0
90;0;0;90;0;100;100;10.10;0.73;62.16;0.00;10;0;0;595.00;0
90;0;0;90;0;100;100;9.95;0.72;62.16;0.00;10;0;0;596.00;0
90;0;0;90;0;100;100;10.04;0.72;62.16;0.00;10;0;0;597.00;0
90;0;0;90;0;100;100;10.33;0.74;62.16;0.00;10;0;0;598.00;0
91;0;0;91;0;100;100;10.43;0.75;62.12;0.00;9;0;0;599.00;0
91;0;0;91;1;101;101;9.54;0.69;62.12;0.00;10;0;0;600.00;0
91;0;0;91;0;101;101;10.14;0.73;62.12;0.00;10;0;0;601.00;0
91;0;0;91;0;101;101;10.12;0.73;62.12;0.00;10;0;0;602.00;0
91;0;0;91;0;101;101;10.02;0.72;62.12;0.00;10;0;0;603.00;0
91;0;0;91;0;101;101;10.01;0.72;62.12;0.00;10;0;0;604.00;0
91;0;0;91;0;101;101;10.78;0.78;62.12;0.00;10;0;0;605.00;0
91;0;0;91;1;102;102;10.47;0.75;62.12;0.00;11;0;0;606.00;0
91;0;0;91;0;102;102;11.16;0.80;62.12;0.00;11;0;0;607.00;0
91;0;0;91;0;102;102;11.42;0.82;62.12;0.00;11;0;0;608.00;0
91;0;0;91;0;102;102;11.44;0.82;62.12;0.00;11;0;0;609.00;0
91;0;0;91;0;102;102;11.38;0.82;62.12;0.00;11;0;0;610.00;0
91;0;0;91;0;102;102;11.69;0.84;62.12;0.00;11;0;0;611.00;0
92;0;0;92;1;103;103;10.33;0.74;62.16;0.00;11;0;0;612.00;0
92;0;0;92;0;103;103;10.56;0.76;62.16;0.00;11;0;0;613.00;0
92;0;0;92;0;103;103;10.34;0.74;62.16;0.00;11;0;0;614.00;0
92;0;0;92;0;103;103;10.59;0.76;62.16;0.00;11;0;0;615.00;0
92;0;0;92;0;103;103;10.68;0.77;62.16;0.00;11;0;0;616.00;0
92;0;0;92;0;103;103;11.07;0.80;62.16;0.00;11;0;0;617.00;0
92;0;0;92;1;104;104;10.02;0.72;62.16;0.00;12;0;0;618.00;0
92;0;0;92;0;104;104;9.99;0.72;62.16;0.00;12;0;0;619.00;0
92;0;0;92;0;104;104;9.58;0.69;62.16;0.00;12;0;0;620.00;0
92;0;1;92;0;104;104;9.71;0.70;62.16;0.00;12;0;0;621.00;0
92;0;0;92;0;104;104;10.20;0.73;62.16;0.00;12;0;0;622.00;0
93;0;0;93;0;104;104;10.65;0.77;62.26;0.00;11;0;0;623.00;0
93;0;0;93;1;105;105;10.62;0.76;62.26;0.00;12;0;0;624.00;0
94;0;0;94;0;105;105;11.20;0.81;62.31;0.00;11;0;0;625.00;0
94;0;1;94;0;105;105;11.51;0.83;62.31;0.00;11;0;0;626.00;0
94;0;0;94;0;105;105;11.00;0.79;62.31;0.00;11;0;0;627.00;0
95;0;0;95;0;105;105;10.70;0.77;62.33;0.00;10;0;0;628.00;0
95;0;0;95;0;105;105;11.29;0.81;62.33;0.00;10;0;0;629.00;0
96;0;0;96;1;106;106;10.50;0.76;62.30;0.00;10;0;0;630.00;0
96;0;0;96;0;106;106;11.21;0.81;62.30;0.00;10;0;0;631.00;0
96;0;0;96;0;106;106;11.35;0.82;62.30;0.00;10;0;0;632.00;0
96;0;0;96;0;106;106;11.52;0.83;62.30;0.00;10;0;0;633.00;0
96;0;0;96;0;106;106;11.34;0.82;62.30;0.00;10;0;0;634.00;0
96;0;0;96;0;106;106;11.58;0.83;62.30;0.00;10;0;0;635.00;0
97;0;0;97;1;107;107;10.37;0.75;62.28;0.00;10;0;0;636.00;0
97;0;0;97;0;107;107;10.80;0.78;62.28;0.00;10;0;0;637.00;0
97;0;1;97;0;107;107;10.63;0.77;62.28;0.00;10;0;0;638.00;0
97;0;0;97;0;107;107;10.13;0.73;62.28;0.00;10;0;0;639.00;0
97;0;0;97;0;107;107;10.00;0.72;62.28;0.00;10;0;0;640.00;0
97;0;0;97;0;107;107;10.59;0.76;62.28;0.00;10;0;0;641.00;0
97;0;0;97;1;108;108;10.04;0.72;62.28;0.00;11;0;0;642.00;0
97;0;0;97;0;108;108;10.32;0.74;62.28;0.00;11;0;0;643.00;0
97;0;1;97;0;108;108;10.70;0.77;62.28;0.00;11;0;0;644.00;0
97;0;0;97;0;108;108;11.28;0.81;62.28;0.00;11;0;0;645.00;0
97;0;0;97;0;108;108;11.29;0.81;62.28;0.00;11;0;0;646.00;0
97;0;0;97;0;108;108;11.25;0.81;62.28;0.00;11;0;0;647.00;0
98;0;0;98;1;109;109;10.33;0.74;62.32;0.00;11;0;0;648.00;0
98;0;0;98;0;109;109;11.18;0.81;62.32;0.00;11;0;0;649.00;0
99;0;0;99;0;109;109;11.37;0.82;62.31;0.00;10;0;0;650.00;0
99;0;0;99;0;109;109;11.11;0.80;62.31;0.00;10;0;0;651.00;0
99;0;0;99;0;109;109;10.68;0.77;62.31;0.00;10;0;0;652.00;0
100;0;0;100;0;109;109;10.60;0.76;62.28;0.00;9;0;0;653.00;0
100;0;0;100;1;110;110;10.42;0.75;62.28;0.00;10;0;0;654.00;0
100;0;0;100;0;110;110;11.12;0.80;62.28;0.00;10;0;0;655.00;0
100;0;0;100;0;110;110;11.57;0.83;62.28;0.00;10;0;0;656.00;0
100;0;0;100;0;110;110;11.82;0.85;62.28;0.00;10;0;0;657.00;0
100;0;0;100;0;110;110;11.92;0.86;62.28;0.00;10;0;0;658.00;0
